X,totallength,dMeasd,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30,trial31,trial32,trial33,trial34,trial35,trial36,trial37,trial38,trial39,trial40,trial41,trial42,trial43,trial44,trial45,trial46,trial47,trial48,trial49,trial50,trial51,trial52,trial53,trial54,trial55,trial56,trial57,trial58,trial59,trial60,trial61,trial62,trial63,trial64,trial65,trial66,trial67,trial68,trial69,trial70,trial71,trial72,trial73,trial74,trial75,trial76,trial77,trial78,trial79,trial80,trial81,trial82,trial83,trial84,trial85,trial86,trial87,trial88,trial89,trial90,trial91,trial92,trial93,trial94,trial95,trial96,trial97,trial98,trial99,trial100,ci_length,lower_CI,upper_CI,mean,tooth,Layer
l1,26,15.8492816816657,16.9061537259622,15.8064912534034,16.9543982375978,15.2207145256591,15.4698716124869,15.9116332891125,16.2520476255096,16.4418524681359,16.9251770079483,16.4593521349451,17.0307162680168,16.5544024362094,15.9018918100384,16.5207879363114,15.6545811783515,15.7725963926038,15.6997626199854,15.8436282839864,15.6054209481179,16.7482892482468,17.0282931827544,16.8508002028099,16.470257932635,15.8146804875794,16.2294914391535,17.0178582873438,16.0444468846037,16.1846000049625,16.0104061026991,16.2397389275384,15.1824266374544,16.093350404692,16.8453750270531,15.837832692219,15.4296393858171,15.5434607713649,15.2794706708535,16.7317588584278,16.2340580713223,15.8309308715655,16.3249067904569,15.4453704868886,15.3362284782016,15.1100920125028,15.8263952583183,15.1762725010634,15.9144080150963,15.5653451562459,16.0068211389094,14.9574943564852,15.4917801850371,16.7763344035458,16.662615093627,16.6232612117792,15.4481340479681,15.4332802183332,15.87965235876,16.0838015616114,15.9058233958502,15.9181525020008,17.0516646053216,16.3711212069541,17.0567563305665,16.5512107301512,15.7791507567886,16.5385734694258,15.8637004452623,16.2554496149256,16.4935521948757,16.9328022534903,15.3579951020472,15.8504608201219,15.7142270941642,15.498217440756,15.9209036488399,16.1409328047048,15.1839403026683,15.4484459990767,17.0488551243877,16.9141191336201,15.9663883696167,16.6977561857331,16.0408074837012,16.7013673457911,16.0760323621979,15.4708908015619,15.2222692444165,16.628476483809,16.1359918706333,16.2839053922908,15.7653447576396,16.3519600157972,16.1557366823323,16.1367927892738,15.2481076622918,16.0573059728168,16.7315166308385,15.8767534108032,16.7502449268797,15.7422175587472,2.6,15.1793495692589,17.0397856962022,16.0824360566846,AXL70,IV
l2,31,15.8492816816657,16.4897719281699,15.5223684213874,17.2099510041117,16.2771168533966,15.0205549436203,15.3165710658378,15.5427897224196,17.2245434161749,16.3769158584729,15.921340496013,16.6478362836597,15.5361741477923,15.7230488384307,16.3636976369675,15.917769973516,15.5173984556857,15.9738186840182,16.645601786858,17.748714411571,15.7318085334707,16.7836820183433,16.0188996520289,15.3853767549028,16.9609526692726,16.0031032512045,16.363807513191,16.5335099811953,15.0530115813969,16.2078201118347,16.1210084750521,16.4524987187029,16.5638299165066,15.0784185599481,16.0712449732064,14.7095348729994,15.4677599130786,15.6428152280418,16.0438917759732,15.0991619661053,15.8126080107179,17.7635318853447,17.1910880307672,15.2587072108781,15.8808813523403,15.8574872112594,16.227389002888,15.6848306597717,15.4581863009258,16.8729297010624,13.631293852779,15.529858436608,16.1349868516522,14.7551860009857,15.3414885485289,15.2105845925297,16.4517024673303,15.6471609795483,15.7371589464763,16.2420300295272,16.3216359361955,17.4295511532086,15.0796874444036,16.9505159915967,15.8861686759285,16.267003614068,15.9393831702836,17.0308961901358,16.2029243957343,16.3545596436938,16.1370223511241,15.0260379605532,16.1936860582067,15.6142884743247,16.3855403814512,16.2620073882532,14.8079585333521,15.5428327272111,15.9643282039632,17.350534316309,16.5184493549477,16.9066374837034,16.331987364722,15.0257447116008,16.2098616092707,15.0700365937252,16.6146214460586,14.5169759263484,15.5985897132448,16.9097221615941,16.4122766659303,15.0095549556827,15.3384917714537,16.7375087399572,16.0269626489348,16.7359300362789,16.1973681000209,16.8054083818031,16.3503013872429,16.5364180856199,16.1454861296344,3.1,14.7323604369925,17.3900427347588,16.0252612675833,AXL70,IV
l3,70,15.2922551702496,12.2904235167455,12.6616153853262,14.8338132095337,11.5846717096398,12.8034926134684,13.9805299820606,13.2068981923323,12.7876993165579,12.3099154835224,13.2245056974742,13.3503312525016,13.4176684142669,12.3287623346123,13.1519043833908,13.0652061604938,12.7970493695444,15.1731090751386,14.4786819282301,12.7625785891882,12.5574057688007,13.2460523111768,13.207444566403,12.3467272247764,12.0191950373186,12.8690339483666,12.6578398825945,12.7592234092854,11.4291802727432,13.0229348025827,11.044075443978,14.1703741935853,11.72030756821,11.8095378600872,11.743969165527,11.9605776318693,12.0685778590783,12.5164360891547,11.1503914474884,12.8847494766224,13.3335852268883,11.3801048819489,12.0606667956239,12.5484926358029,11.7592137495367,12.8364365626899,10.9798760921255,10.7257856110499,11.9990015953492,11.8571330757842,11.9338322190555,10.6681814934583,12.5325340610387,11.9016713997818,10.7140737690268,13.5246200604325,11.7382445684143,13.0498364025329,12.4729323242758,14.03910567994,14.1105875987902,12.5207551884063,12.733762650574,12.4402953890201,11.8984382689349,13.5027300998502,12.8474883780013,11.9675268630733,11.6045016255438,13.243777623058,12.8520174855596,12.8689857793996,12.9593170806734,13.5644689882257,13.9221752925436,12.1055920387714,12.811439643719,13.8099802859855,13.5926467615398,13.3521598078402,11.9258413168452,12.1873535923796,12.7320811874225,13.0663733080416,12.0764083013018,14.0380892494259,11.7451795646888,11.8748404351741,13.6433933389331,14.0004658976224,14.1699487219452,14.6603060289993,14.8897461622245,13.6118522582376,13.3691748369594,12.5388657543189,12.7199437253691,13.2023464708629,14.1437487477396,12.4653294732897,13.739193623578,7,10.8528308515877,14.8617796858791,12.7747485425104,AXL70,IV
l4,105,15.0578205453994,11.719107933594,10.575515640064,11.0283760774038,12.2490105214939,10.5815670692573,10.4405664459814,13.742420076493,12.0709096092689,10.9351411383261,12.4871277484997,10.2569757793474,10.4013301328612,11.5615777419707,11.0417078121112,11.6600633261967,11.0320223822824,11.7453728973607,11.8064397246921,11.1123917981626,10.510654081749,10.2743726996577,11.9128549845093,10.4758210625008,9.81993268597423,9.60297288862416,9.07332808661731,9.05212429154816,9.20469043938833,9.88319226119152,8.76825105598714,8.21828750040363,7.23118639673514,8.08937328761724,8.16976974387831,8.61889050983944,8.75057143926747,9.57469497896191,10.6655096843592,9.11823835429983,7.30416516137771,9.13689786016861,10.0263796975506,11.1855930326404,9.80586210659508,9.35362056373688,10.125949310076,9.33648333803989,9.81905484979601,9.22132685297227,7.79632228302962,8.24739202631791,11.3649146613688,9.83170608854767,11.3538207978115,9.92129958951895,10.6996319228519,7.45914524228076,9.86060924290672,10.2869369194833,11.8520881850637,10.6333454618646,10.7537718792695,11.44607525932,11.6574850303606,9.58566924177851,9.90654481452712,9.86015823868719,9.15166638505274,10.5162414844578,9.87066813016171,11.1508658422019,10.0156256473787,10.8789740361476,9.62651581195437,10.5195677742736,9.17900416623655,9.86802559338963,9.48929332974645,8.53843112691025,8.88500618282372,9.91089683769692,9.93616196680217,11.6405214898373,10.2820044313813,8.72473884821807,11.2905059554498,9.20049045444123,9.42989367458371,9.05319178854508,10.6205702154111,10.049078093515,10.8892957579761,9.8566959125224,9.86254461027058,8.64761533977851,9.72137074192209,8.9119635661496,11.130048259193,10.4201443018073,10.5758000994698,10.5,7.62773376265519,12.3680691349968,10.1405527559161,AXL70,IV
l5,118,14.7826533483104,10.6478325483796,11.1972897619585,8.64088979430288,12.3765596680585,10.3657686906887,10.1687801210325,9.69208801453457,9.06440204201035,10.2033840948531,10.1057384566624,10.5612139642598,12.5417165575,11.0958479878194,9.46386921568677,11.3471893423797,11.8773710889804,10.3386344553378,11.7335472792102,11.2731725559964,11.8679982540525,10.3712588397901,10.1519909331115,11.4755542568449,11.5420853919076,11.1831298357365,13.1773943470278,13.4639059141125,11.4147888270044,12.1571631979574,14.5343581104398,13.1047266539651,13.5015835817839,14.0354891452442,14.5665192670827,11.6084092080424,11.3567851587686,9.31720384481245,10.3887642959151,11.3508320001034,10.0029644512859,8.72916300943857,7.53564451540002,9.01122488421002,7.25512386835499,8.03855206542286,7.25192579072002,7.62729971038661,10.4418361083714,11.1298418312018,9.55405658998093,8.38526205221619,9.21694853446749,8.86432706508751,8.87508975473074,10.0938333500173,9.74126766351312,9.36058245355497,9.49733827678653,7.70934656486006,10.1009750272574,9.01739302270435,9.72011106735456,9.10277411805072,8.21736991570991,10.1394171736675,8.68671222027589,9.806454212238,8.8778693524063,9.61159607349834,8.63204184800838,9.11286530103283,9.73795114470969,9.19437340369878,9.16204646002698,9.89642240990565,10.5379911243862,9.41201545460956,8.69499481110125,11.332149964804,10.8543409693817,10.7584272506241,9.20156631454777,10.1316332060389,10.9391533680574,11.3622585976208,9.28816086035279,10.9200181690053,10.4303674592145,11.0564397857719,10.8961201143612,10.6355985194803,9.11497179368766,9.2698945806511,10.4951949377259,9.99240835347538,10.6093850840754,9.94848077506974,8.02089367530714,11.3262817780641,8.4305430977076,11.8,7.58147211289331,14.284923627842,10.28757605334,AXL70,IV
l6,127,16.0960400987028,13.4910109782215,13.3337959677497,12.8900152921845,13.3186392387756,13.1886013278407,13.3974954716499,14.0359629401671,12.2468364791381,13.4366441373165,12.5461621336778,13.5027088868291,12.2931205610612,11.424323105669,13.3313284785739,13.678515051999,14.3161284384844,13.1897351808593,11.8416049754323,11.9464400461588,12.8536748438021,12.0921264461446,12.8418735395029,13.2368378716464,11.9357723498963,11.3877161778797,13.9807611371716,12.3042397162256,14.61285714305,12.5916206903075,13.2564783323966,12.7329445033272,14.3820208206079,13.4034193921392,13.5573131863973,14.0032597447128,14.9170070190042,14.5352748750789,14.7903588763781,12.7237681988734,14.9319743321578,16.3238379860565,14.6454974250774,14.9431905946896,16.844188981001,16.2179921849715,16.6796081346269,18.8209565372896,18.8356351303922,16.8294931909236,16.1183992496027,15.1669644333765,15.5670029638549,16.8019267980596,16.4841405120507,14.5882800787367,15.8173013005294,14.5928534848541,16.5356382616975,14.5609466990792,14.587360237939,13.2228814720604,15.6227950490346,12.6605658296216,12.9912074576865,14.0084161826837,15.384054238902,13.7259783011147,14.3178958283159,13.0402846306406,13.303261980796,13.7852270012038,12.6723288842351,12.1718640654508,13.3940045665673,13.1341040097913,13.9205563098772,13.9625312590393,14.3476836081758,12.9575272941678,11.8769889517039,13.3674768598175,13.0860500741541,13.3618275680873,13.4853941961456,15.5438510187874,14.7178404780747,16.0716910825763,14.6587074087059,15.4938737339117,14.9349416124342,14.9863193808313,14.387063507392,14.8038011423273,15.9210408422432,15.4133915987994,14.9250031349204,15.6943019287161,12.7159026767669,14.0540380930073,13.8509339647006,12.7,11.8592969635681,16.8368410859623,14.13377454847,AXL70,IV
l7,158,17.7404922298088,16.4118351477207,16.7878257153878,16.4351984846702,15.0717535514128,18.668737698059,17.3820961896011,16.2649531205227,17.5459499413768,15.946128054162,16.2852347655548,16.2040764553178,14.6668510068554,16.0872029037308,16.2042138088749,17.0316021007238,15.4748359618661,17.1576594269077,15.7426196056381,17.7991499411871,15.7545499758806,17.1688892977452,16.2727499283576,17.8001387391258,16.529461720573,16.1645125007054,16.457483421954,15.4991382583695,16.6537365695958,15.775422869187,17.3174877165352,16.358461376932,17.7475019990063,17.5721461649224,16.9362864459744,17.2784533416583,19.0262657852727,16.1943156358115,16.632255109802,17.3018423613834,17.0892359917414,16.7028748552898,18.3565582242546,17.4766447045122,17.2427534178058,16.4458010005043,16.2894094694493,17.8421123514321,18.1803808706703,16.338987880131,16.270785334214,16.9056086817563,14.1102133034557,15.1372364608627,17.2807325462639,17.4914848300149,16.6774170166165,16.496617584534,16.7805456574229,16.7580053820656,17.1490962723432,16.5432161303285,18.2116359319237,16.7346719043535,17.0724023429846,17.5036500218952,15.8051385188798,15.567670488781,16.7346463504283,15.781281594485,16.0115186853222,16.0819584214031,16.2362402165329,16.6086324980709,15.3699597846837,15.947117922719,15.8024990497149,17.9932309563276,16.9287693708245,16.2343769246632,16.2218818088825,16.2122878371741,16.4374207362606,16.7469378092338,14.889256605101,15.2499205665818,15.322456268927,16.2767375455928,15.5354938572311,16.5989543338959,14.5504646861157,16.4350732857973,15.4751899323546,15.6542163934821,16.2588205812295,14.9517465439151,14.6242309139418,16.0702606204462,17.4243317212629,16.619154610623,16.3874215997734,15.8,14.6455409603986,18.2840970780891,16.5097316092639,AXL70,IV
l8,165,18.1218687189276,15.6784318058832,15.5589589442886,16.663377601256,16.537233078202,17.9046010123508,16.9469233342285,17.9784516968598,15.240383326885,16.650258182543,15.3980771928109,15.7608095240174,17.1798374622751,15.6494216598229,16.0608880193049,15.0258938939302,17.6961273200997,16.995542668111,16.3809932078335,16.9643679878217,16.5609178357888,15.8520145339359,16.5012951781019,17.6752918543225,16.2546047089159,15.4408337486025,18.9484247848749,17.5848463968816,17.9987182514229,18.3490045866709,16.3179980015603,17.1173193678603,16.1705056389346,16.9458237797059,15.2839512156508,15.8906098356755,15.7159096812364,15.8410145494282,15.5170946040134,17.7433275050753,17.3081923944899,16.7927944578452,18.8456653345244,17.2584163276908,17.6560091745838,15.5196011726444,18.2418354625867,16.2386151715521,13.9167928395466,16.7532538857996,17.4689310942889,17.1441284466556,17.751148100794,18.1968631542841,15.6111729502878,16.6849726256451,17.5472904197588,17.6749638515234,17.0865780917015,15.8773494454788,16.3345229523603,17.8051913266287,15.616541167537,16.4208293143391,16.4481243526248,16.564181580803,18.1088411346216,17.2705968959876,16.7590571373934,16.6888597957216,17.1587903535235,16.6222772286294,18.3122767895538,16.6558927080176,17.2767169518286,15.866893436405,17.1641744769428,17.1883990910175,17.6403284819397,17.3215158190559,15.6586619932111,18.3098806318883,16.5555470761801,18.1835946527301,16.6423807844238,15.8218382967468,16.6381792063468,16.2105820847454,16.9341348089381,15.5265193359245,17.3997299691822,16.1077963123172,16.466010945362,16.5849740034461,15.8446690154106,18.1212854202816,17.7622515886037,16.116670742413,15.2345157620452,17.6429634786903,16.8990677018755,16.5,15.2374495444651,18.3306406881124,16.7679385336979,AXL70,IV
l9,200,19.433417882598,21.1424011923415,20.8856070069017,22.3821127379202,22.4074725179851,20.424963197082,19.5517277919825,21.6444534967487,21.7100991619955,21.0351045150859,21.6004933298585,20.9251823510732,19.9471537965894,20.2971798714404,22.190591446823,20.4092405823065,21.7951923462472,19.744087007953,21.5020757494101,20.7296616341352,21.9672128593675,20.3605157911271,20.4752893946004,20.621239102204,22.3537338241506,20.973451832494,21.2567496611926,20.5245433847649,22.4994505870887,21.8888135596548,21.3406656250674,21.375346497487,21.2993290506364,20.6793585709637,22.0281598444606,22.1975628752626,20.1905201956547,21.981624304871,20.4135298114188,20.4061163563375,21.0614450092239,21.3875343495633,22.7877487689618,20.2137476141749,20.3825267349753,20.9065917834114,20.444683665447,21.1929302102097,21.2797911241774,20.4253653794901,22.4063587598436,21.2982413044227,19.147685017112,20.3141500298192,21.2536453397317,21.4133727823653,21.7318182185911,20.5066264539605,20.9445834821503,20.3231062082433,19.5917832399368,21.5146047886451,22.3430031749343,21.4893003050713,20.710178420226,20.4472291733343,20.8986104890788,20.7630970482881,19.7274990262872,21.7055313399318,21.9754808197692,20.8817782273626,21.3417752210475,21.9556488707435,22.1953610007735,21.3952339368797,21.8586647210062,18.8899511237185,20.2638017754737,20.1158379092335,22.5689500783051,20.4854328967006,21.868135033104,20.5251751054755,20.2658209985433,20.5593493695622,21.3153408853428,21.3958419923849,20.3514281974399,19.4731965963382,20.3419848643283,19.8770771473715,20.4293077488671,20.8672020021673,20.3896790058115,20.1754443187575,20.266545754268,21.5361686734463,20.9966279732942,18.6680528787723,21.7819761211723,20,19.290551449855,22.4534615525369,20.9724405072708,AXL70,IV
l10,224,18.5932260698361,20.7355786137082,20.483544681327,20.6669844955394,21.0927179004274,20.1573268115941,20.7080610086083,20.0778731673475,20.3001980463083,21.7212440876658,20.6598125483542,20.6489772043435,20.5649160704822,18.8324367425996,19.5215438168098,21.4566115422731,20.2427447117702,20.7583001421929,19.663825965197,20.6160999614737,19.564912195617,20.1719485199466,20.1085475588523,21.5606415222096,20.0070194888266,20.6208599750642,20.5885470796919,22.1412063652356,20.0891804148742,21.3794380505063,20.6728291478508,19.0378948534079,21.6263684306272,20.8260282407172,20.4063130623099,20.4160606230755,20.0153169779457,20.8535986672244,19.7654950771247,20.7220488128983,20.1859558100398,20.4748098021905,20.763760484513,22.2129708941186,21.6413878365384,21.526728615289,19.3878027233494,20.1853922584973,20.3976787717952,20.1315420329916,20.7134505227244,20.5780822811269,21.0742914784336,20.9878803234653,20.7641362217255,18.720310138476,20.8642320290269,22.1973128816197,20.9391681339389,21.0322617081731,19.5443023546914,19.8794317261128,20.0961734436123,19.7783939866063,20.2805425327461,21.0569403464899,18.9926938929195,20.5318542271246,20.4860289079889,20.3101006144363,20.848505220534,20.7118290086558,18.6019345028052,18.7441393605091,20.0764351209543,22.3373831362346,19.8406031541647,20.9164679947932,20.0565439054498,20.1505795009295,20.568360596409,20.6696841516034,19.5502270291146,20.5195119814371,20.9593060779116,21.0995682581266,20.3058910857886,19.3743214749933,21.8041338895721,19.6053677479942,20.173253172659,20.9213923988749,21.0674026077909,19.4196507638129,21.7439905419359,21.8653029130201,20.4478373809754,21.1854119937895,20.9169537586967,21.3048174748899,20.0163637347969,22.4,18.7322247494925,22.1692596234277,20.4912382729886,AXL70,IV
