X,totallength,dMeasd,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30,trial31,trial32,trial33,trial34,trial35,trial36,trial37,trial38,trial39,trial40,trial41,trial42,trial43,trial44,trial45,trial46,trial47,trial48,trial49,trial50,trial51,trial52,trial53,trial54,trial55,trial56,trial57,trial58,trial59,trial60,trial61,trial62,trial63,trial64,trial65,trial66,trial67,trial68,trial69,trial70,trial71,trial72,trial73,trial74,trial75,trial76,trial77,trial78,trial79,trial80,trial81,trial82,trial83,trial84,trial85,trial86,trial87,trial88,trial89,trial90,trial91,trial92,trial93,trial94,trial95,trial96,trial97,trial98,trial99,trial100,ci_length,lower_CI,upper_CI,mean,tooth,Layer
l1,23,17.399507704661,17.21565697685,18.1497362983259,18.357044637863,17.8199855737722,17.5928470051255,17.157866510334,17.4645485237576,18.4138372755004,18.4077192691625,17.9198461380335,16.9776400184487,18.5554840145788,18.5418851109915,19.2272703239572,17.9741433790374,17.8009744638494,18.6248429517313,18.5904989926861,17.120935882693,17.4015543036768,17.8208882328972,16.8677616770859,18.1041947443009,18.4915939309732,17.3512840585552,16.4110675885268,17.5565406491157,17.5000050801057,17.6641960805197,18.1848327463624,19.8501405545734,19.3744060436888,18.3307658894355,18.1320743651259,19.5061826189913,19.8207733467473,18.1818081740653,19.263172173461,18.0426158902001,19.0245474668014,18.6828305393198,17.1989355834473,16.8924611807391,17.5938387634155,18.6222306971455,17.703236579399,16.6443504228845,18.7682657677876,19.737287542214,20.7221751172468,18.3957976129626,21.3556627664576,22.8329526833499,22.2306313592638,23.0426891063958,22.0153315332669,21.4966830636083,23.4667701381087,21.7924830665643,23.64360173108,20.6402846580278,20.7524742222719,22.1942707168762,19.6866747789267,18.8918138991289,19.66718780124,21.1813217151139,19.6658753896186,22.7926375738325,22.390261317877,22.7977136347515,23.2454289109145,20.2701567105933,20.1387645673326,19.4045877681324,20.5181086817632,22.0935877542189,22.8799764818453,22.4615537598115,21.8433681672173,23.6844562194082,22.1626327568866,23.0683173602066,22.3213522594665,22.9360454494104,22.2639104877113,18.9780687003959,21.5151897725442,20.714662716864,20.7752505847897,22.6921405890303,20.1511525028991,19.8570606198146,18.3014623686653,16.5431103673652,18.231342836732,18.3761777283581,22.5579984670368,20.7017694866157,20.19676073759,2.3,16.7560560499852,23.3560995245116,19.6492653707179,AXL66_Trial 7,III
l2,27,17.399507704661,23.2811821053764,23.4275266190361,25.1426387372983,24.8864958684523,24.6315083642499,22.9241285085475,23.8734702503929,24.2966374815878,23.963239948321,24.4961938778041,23.0157739732819,24.8770718622566,24.9903005713282,24.6705086309375,23.904018969907,23.0798927485715,25.7761535297283,24.5441329244652,23.1773442611154,23.4976879787913,24.2521317734899,24.3795218828502,25.1671357748395,23.7312822041425,25.2589638955833,23.864914341017,23.3826396863589,23.970042212638,24.0764540999405,24.2405490397626,25.2245020631107,25.2989151231453,24.052418597382,24.3802258753356,24.4234652049169,25.2503125012519,23.8400441009963,25.2203489564794,23.5150730411202,24.3645399295957,23.1991426910195,26.6630831757056,23.3740498621438,22.7183185658131,24.3823864984441,23.7926925067292,21.6998445984034,22.7771846581229,25.4459501298459,24.5972476227971,22.218336390246,21.4306323664936,20.544132910451,19.3895873867578,19.5261228063394,17.4155301521354,16.9182883455775,17.2092915907826,16.9509183560432,18.596097932274,16.9660552398,16.5066704875138,17.9139248892776,14.8893540677538,16.1394484618784,16.0111799362324,15.2807819578443,15.1568711314751,14.7765168879086,13.4029049988606,12.0537241942619,12.5686467935371,11.7658940125078,13.9808165413139,14.6273417123059,13.7559082759681,13.7129902522523,11.0005640111859,14.7588209114129,14.556874981165,14.2823689928467,13.1607163758606,15.8484441691376,15.810255549764,15.2328860199877,10.9669152003917,14.9109505160524,14.4862011026322,15.6009802125095,15.7574845507566,17.0762451661303,16.317256688946,17.5535597968509,22.1732085508727,19.0421083103377,21.1274228830877,21.8651026990063,17.1072587007226,17.1804170109247,16.9920260393684,2.7,11.9098091033848,25.3724326264956,20.1872755648201,AXL66_Trial 7,III
l3,44,15.7816605087634,14.1465602286778,14.5507092371983,14.726235237827,16.0947111447379,16.0007325281276,15.1067255595062,15.7461297828003,16.8399055699204,15.2347457897672,13.8761609904633,14.2454576181882,14.0332147077906,16.5553961275599,14.5911966385071,15.0846655188626,15.813386797591,15.614752843961,17.9349361798425,15.5339954952704,13.7583969905261,13.3586931996591,13.7980969451485,12.1741461514745,11.8664297808713,12.6156534396177,15.0593414099172,14.1602863082398,15.3985909271716,13.5358438722401,12.1724430109718,13.8386379191394,15.6333565272671,15.5472140453101,15.916254228148,14.1294164757925,16.5353482835685,15.8018020153365,14.169619107249,14.1005512547824,12.4875620981899,14.9380453739123,13.5022302323661,12.9197151835517,14.2430846858538,10.9992976669363,13.6072498308432,14.8852008782157,13.3993223244775,12.9470916546027,11.6863730032894,13.9461628038803,12.6681260743029,14.6626529771365,12.9145543893173,13.8510768573781,11.8185794079315,12.2708506680111,12.6457082589997,12.336077929466,11.254161600512,12.4575763709828,10.7422871664978,10.1320417446463,9.91888110013516,11.8885805194616,8.35227853015739,9.28371720208031,9.40622817728844,10.4259476638941,11.2897390770479,12.6183390019113,12.7925001453038,13.037579917286,9.77022263177173,11.6813421399437,14.4218206579121,13.7865572354949,13.4808737408735,12.5685908552123,12.0415905776886,11.6347650204102,10.147712177577,10.3254866654528,13.216705417029,11.4270395082113,10.6012869106743,9.547269135775,10.8987513356865,12.3931922715069,11.1277929544115,9.90976628228821,10.3452363809197,10.1265824050842,8.02330677451655,12.4202145320641,10.1954379730942,11.7178135331811,10.193149246679,10.9781940043931,11.8789626679597,4.4,9.34497268968438,16.5453722055642,12.9927711282126,AXL66_Trial 7,III
l4,61,15.5970556170566,13.6460588469679,12.9256767752062,13.7552560993006,13.4335039395206,12.8690948312082,14.4629217066436,12.9670640870889,13.6513883084625,12.595017011713,13.0082322397742,14.8352324664474,15.1250156139462,10.110291535628,13.0126239234071,14.1072140913722,14.3740106322275,12.9306944528227,13.0342819510499,14.4795272820183,13.2261904032927,13.2615780683378,13.656371744858,12.2656061055169,14.331806401088,12.6372585843269,14.4504205228214,14.3899504674027,13.2628791247766,13.8434327377579,13.8828104341026,12.4912247548571,13.369530617011,14.0772379688907,13.9872402344719,14.4304862460818,13.6236932028719,12.2682700490019,12.7889106310985,14.6251152516804,13.9559447410376,12.9375626385545,11.3212397495946,13.499142573018,11.4798633485682,13.7164332045702,11.7647579621416,11.5101652487094,13.526568022061,12.0603308159734,12.7436309663254,11.5203283255175,15.7827668916328,12.3563150171212,12.6587845132827,12.4043437672705,8.88222936362822,11.8909683647308,11.6934087627995,11.8313227143447,11.2822220212189,10.8896486192802,11.0795191558189,11.0585483423714,12.1210783611441,10.610744927251,11.866408485172,11.0831216681525,12.6864129512324,12.8601698754114,12.0417842313537,11.7907561452124,11.9044438919169,12.2018156651219,12.4663054630563,9.98924794901176,9.88461556241814,10.5373923045224,11.7408820485448,10.3373152188782,11.0320907520515,9.86005937326732,11.1756329233815,10.6986815665453,10.3822559265743,10.6960513435797,12.08341002685,12.4062285462753,13.2071250275185,11.8040823726604,12.4585572594069,12.1266686910731,13.3321798966591,12.6994615878625,12.7564238946604,10.9705928207391,11.7666331054981,11.8798577741709,12.113824244071,11.2132139818966,11.5506659211395,6.1,9.93693175571495,14.9801240401968,12.5145783354056,AXL66_Trial 7,III
l5,74,15.4302634310038,11.651157058511,12.3411035828136,11.485898484994,10.4842997803979,12.3873327004673,12.6732961948764,13.2533236901527,11.3269078443562,13.0246767155904,11.8428081500815,10.5602663372664,10.7043803445866,13.1629457051522,11.5298882576716,11.5397107409752,11.6838394331333,12.5092293520657,12.2284583063301,11.4494380548274,11.3213170724119,11.7151965003121,11.4511852343877,11.9549096409855,11.9852598789709,12.8692945752234,11.2970701278258,11.2839319998348,11.5457004211929,12.1106594157104,13.2356797480664,10.5691810381154,10.4896454521124,10.7410326858634,12.1540922551419,10.9995323914095,10.2268172781066,12.2726342939346,10.7647734146175,10.8187005045369,11.9953334672996,10.6694118777467,10.2484130807924,10.346165036145,11.6224300041582,10.149471898017,10.8648188546885,10.2187349112635,11.403542034384,11.0141510422624,10.7460069136281,10.5754399169286,9.24380144103493,8.65727463820622,9.73514721836608,10.4211953057413,10.6691042140738,10.3866995387112,11.5865182834402,12.4217223317435,9.80732168889625,12.1855114399097,12.2877203001845,12.1971649557023,12.6882080536996,12.4465038011681,11.1352479212046,11.7648849549591,10.8799901847801,10.46169127663,10.5555587105773,13.2480747298854,10.2661505291405,12.5297576300392,11.8860686227793,13.1159101004171,12.0130160315816,10.5344781155231,9.75499291491496,12.4949621298803,10.8475373146521,11.3338185152471,12.229737908404,12.1882394232363,11.5939817830571,9.80619745750993,11.4006620848212,12.4538151544648,9.69587696801393,10.0096947979092,9.51114076718893,10.6180873406526,9.62946320450066,9.70476083759555,9.13660808535292,11.2975695519602,10.1355254518316,11.1219292333533,9.77627811967803,12.5333658834189,11.4467455608688,7.4,9.37747110411193,13.2418772389759,11.3146086102795,AXL66_Trial 7,III
l6,76,16.7833017873851,14.5921638135761,13.8443299718816,12.5193882392736,14.5537468081125,15.174744889668,13.8010468390203,13.0125001148373,13.7572209768934,14.634337699173,15.1997216839273,14.5073572491725,16.4161325007395,13.1045270406001,11.7548115981265,14.4656666252271,15.4103862008843,15.0478959717991,15.2648782474206,13.5281688257933,13.6752724800367,15.5851872383232,13.8968878876042,15.3405582701916,14.9423532310521,12.5893514419804,13.6468162165532,14.5879972989101,15.2235875481626,14.0083171503873,14.8922966877162,14.8774290768396,15.8439082827239,15.8467778281775,16.6699696459647,15.903879999377,18.1076925312035,16.3878647719929,14.7874584580185,14.5137978864438,14.2342382764213,16.8590070132329,16.1677915189142,13.7183341343149,14.8940355241842,14.75859469539,16.4701881457918,15.5636895212211,14.8242949907441,15.8961296435872,14.4064412250322,16.2613488774668,15.3519957561583,15.5744952396518,19.036913203023,16.4775425165832,15.6024592083377,14.5443289270106,14.83936022561,14.4698681483241,16.0775361348132,15.0515103157277,14.2093034868797,16.1701637019844,13.253475403155,16.9222309619103,15.3169865401696,16.659941450272,16.2768386642393,17.2715380757113,16.3466892741094,14.1889828261145,14.351354731789,13.8029169205752,15.2841878734889,15.7168477402864,14.8757760683373,18.0873202877508,16.7562560533611,15.1260212319341,17.0304880882657,15.740726434948,16.1339632324827,13.3529267728873,17.3409293357094,17.556482910284,15.2996490507573,16.9952876884082,16.0533777702272,17.6280474362419,17.7453577005098,15.3244693769996,14.2319502127423,15.5268851044475,14.7104161914899,16.6397552582461,16.8047001951758,17.5468583487249,17.361477753126,15.1108401835957,18.4956545189088,7.6,12.8009257784089,18.0975064094772,15.3765040506233,AXL66_Trial 7,III
l7,111,17.2252083801235,15.9387174380667,15.5705096440172,15.8042824169561,15.8652983483368,15.6014767555851,15.2234913831384,16.0709284843648,15.6694580019669,15.1751413373825,17.9454121375805,17.00872923856,16.6215781226323,16.7109309327459,16.1107435662441,16.2885754678626,15.6943786313304,15.1058521682549,15.6779693865003,15.3555171769529,16.3026965860582,16.671003712326,15.6216784389167,15.9840715556639,15.7109419979472,17.4453768359573,14.6869178834742,16.1438422677751,15.8759282755003,15.8483692449857,14.1574478445683,15.7513810031557,14.2405957899114,13.8261216108081,14.7849547057342,16.5339350680677,13.840525208808,15.6391586445767,15.2506665673894,15.4911553032372,17.9176440545277,16.0729805320427,16.9292575547921,16.5757345255619,15.5055571616705,16.5442635438184,14.8959931682263,14.6338905722031,15.6132739584219,16.3210924360381,16.2539730281237,16.9063400816618,15.1403417334445,17.8899487088257,14.7685736789301,15.031692968651,15.4859315005722,16.2658852291855,15.9190170291468,15.2678616664242,14.5237649499438,15.6562330037994,16.2558584791418,14.5601042123209,14.9773118945536,15.3576274289629,17.1111486629236,14.7194546433022,14.9682019898594,14.3650460789436,16.2292000918751,15.622347546751,13.7363693129238,15.6916461146249,15.0779951146578,14.8984453679497,17.0778859961656,16.3821363725642,16.9568922181713,14.7161208483071,13.4554777372729,16.7976595544733,13.7621187798093,15.6314443824204,14.6040854503371,14.8061354336579,14.3124312160854,13.1923453059927,15.5887171422265,15.3343868674842,15.0479356517765,15.5754029079114,15.1217542309415,15.9827708653957,14.8869662592636,15.2073440360539,15.5388388034658,15.0046202222732,15.4134040284245,17.1839184929322,14.9371344093472,11.1,13.7492440463666,17.6676627723915,15.6106822059507,AXL66_Trial 7,III
l8,131,17.2455573253299,16.5563222880908,17.5711214404112,15.9698339655794,15.141914861679,14.7653508174627,14.9391129034887,14.0619885235446,16.7686982065056,14.9733256855767,15.4207288471422,14.7719638879981,14.308812182903,15.3139328762936,16.5538176123783,15.7305495423546,15.6645827983844,15.6881118774844,14.8101576035094,14.9146124836694,14.8607407913002,15.0298360363357,15.0207414442173,14.3388088774489,15.0127624963646,15.6168125256978,15.6502671456909,13.4009628638175,16.2351031862198,13.2459978447317,15.5896017649816,16.4260759289381,14.940565002067,14.7112104608484,15.3090796567913,13.9909577752386,15.7313642508259,16.0431619708216,14.1533907747091,15.4459821026352,13.9796908221588,15.1824946737495,15.8012223658901,15.0614083551268,14.8332006455782,13.8899239220687,13.3324235948611,14.2048288221985,13.1528491678484,14.3097864138852,13.7059834708796,14.6245039241136,14.6950174937428,14.5408014701778,14.6492243407458,14.1516281221585,14.7769219901201,14.7016088390415,13.7285984984206,14.9352279694382,14.681760779792,14.8642736306981,13.4646138621711,15.804006866545,15.3408481466958,13.3176514224891,15.1802893463014,15.9935985368809,13.9730168503974,14.1618233106501,14.1078224669622,13.2868302859186,15.9911307827578,14.7616860616853,13.804824508916,14.7526175134071,14.3085164473015,13.3072054559925,15.2446344876694,15.0521736603897,15.6061232244794,13.7952457867493,15.4500230813297,15.3527031848982,13.8715472954817,12.2919202580694,14.6843253681194,14.475017523449,13.6971203012404,14.8444843821105,14.3557213002345,14.4854150294438,14.3075343975898,15.0341443137413,15.5672208778984,13.7714553357762,14.0849411830171,13.7005307138842,14.5822454733258,14.5552688321937,13.3906041307748,13.1,13.2664140653251,16.6625102472982,14.7869720787039,AXL66_Trial 7,III
l9,141,17.8163076350598,13.1867321245098,13.3668959666573,15.3788545064448,13.5835985192419,15.8546451301828,15.1980766476023,13.999081548366,15.1232545320185,15.0635306960153,15.9951366632697,15.4783767225142,14.9557987270251,13.9408622616475,17.1508479300058,14.5204733960689,15.1426476815228,14.3246935105503,14.6032090904608,15.2200348174263,14.8081356223228,16.1553069061774,15.1563464098102,16.1392704842101,15.6016983572271,16.2923856958259,14.1447388559462,17.1846315352998,11.8199759245013,15.9356950724316,16.2671881129652,15.6417339497503,16.5508957055819,13.4149066669399,14.8197779307288,14.9585947990025,16.1278156137489,17.2711258707109,16.0699287352788,16.0657627384164,16.1064238546582,17.8204792061621,15.1161605351618,15.9284825228079,14.5809759440163,15.2045726517389,16.5770626113673,14.8994478732745,16.8310277194526,15.5316344465336,14.4174960165793,14.060764329677,16.2640422999933,16.2906327401349,17.2147344695173,17.0935343426298,16.284522201778,17.0956132974972,16.6313794848716,15.6516586531111,16.2279366315959,14.3256140466276,16.7124279109965,14.4976232650712,15.5297683007928,15.615662256453,17.1890333224648,16.142872969702,16.1220788768651,15.6328906157603,16.9179024453611,16.1773964347615,16.2029606526455,16.1793448203912,14.7423221102079,14.5418227400158,16.0622663631981,16.8588265561632,13.4338106750349,16.0925091393474,16.5649390283196,15.393172792333,15.4590642106235,15.2819775941182,15.8763435942077,16.6869733668665,15.6157626218109,16.3091385082839,15.9791340904944,14.6891129422126,15.3004980707548,16.6346926299871,16.1903952439317,16.6863042724862,15.631010242064,15.4708638788579,16.3858783016966,15.4926110415494,14.4148682517407,17.2593221565904,15.8209269290987,14.1,13.3909013167986,17.2652240136507,15.6265116653061,AXL66_Trial 7,III
l10,177,18.440827118458,16.084306232499,19.5855591056592,16.4076361827074,17.5356423067781,18.6777464955108,17.6961130042275,16.1994008562952,16.2973321496775,16.8226033945771,16.7281131956557,16.660770944663,16.6658376334829,16.6549464801513,16.3829393547846,17.2615228689873,17.1114751663514,16.5820806812025,16.1503465503036,17.8985704173444,17.2547500392097,18.6160003454774,16.5791245686426,15.2326128220242,16.5968012624012,16.7046018227087,17.5010812435172,16.1405266829213,16.0758920331466,17.1728701769034,16.7180974873882,16.9251389514454,16.7909657583947,17.2358931714128,16.1523892841882,15.3183657647491,16.4856272303823,15.9670073200333,16.3770631699959,18.3525630274952,14.3366714332741,16.2207447129436,15.9401866955363,17.9089676816297,16.4409549169548,17.50540970407,15.6699084642058,16.3591301297882,17.6284798736428,16.1226776546219,17.0613100766242,16.797318529898,16.1770224256092,15.7640026288224,16.0518357536288,15.9917458752527,16.4332485384383,16.3508009990811,15.6646536363665,15.4678904244457,15.9835435397448,16.6541857660292,15.918998693367,15.8797337979439,15.5598964220789,15.7434510286157,14.5370126301581,16.6940951844922,16.5138163042066,14.9359127831402,16.714937979606,15.5634624059983,16.5078691169501,16.0153139281179,15.675047166876,15.8719132447547,17.5439351401169,15.3643630461122,17.842948589564,16.6882405487765,15.9982962992169,14.9855684985217,16.7832040808116,18.5250562092261,16.6741048011274,16.5873181912207,16.0351222358581,15.6942599127846,18.1148585953953,15.8813375485345,17.8188469761956,15.7257035891312,15.7195379973949,15.8670714675513,16.0084549795607,15.5324416081049,16.1192093027923,15.571241693105,16.5018374283872,15.8419564119252,16.1092848460397,17.7,14.960740640831,18.5705282773518,16.4974009153081,AXL66_Trial 7,III
